Region,Access Geo-place,Temperature
cn-south-58,Fuzhou,hot
cn-south-58,Fuzhou,hot
cn-south-58,Beijing,cold
cn-south-58,Qingdao,cold
cn-south-58,Qingdao,cold
cn-south-58,Wenzhou,warm
cn-south-58,Beijing,cold
cn-south-58,Shenzhen,hot
cn-south-58,Xianggang,cold
cn-south-58,Tianjin,cold
cn-south-58,Ningbo,warm
cn-south-58,Hefei,warm
cn-south-58,Qingdao,cold
cn-south-59,Paris,cold
cn-south-59,Shanghai,warm
cn-south-59,Baoding,cold
cn-south-59,Hohhot,cold
cn-south-59,Madrid,cold
cn-south-59,Xiamen,hot
cn-south-59,Zhengzhou,cold
cn-south-59,Fuzhou,hot
cn-south-59,Fuzhou,hot
cn-south-59,Beijing,cold
cn-south-59,Qingdao,cold
cn-south-59,Qingdao,cold
cn-south-59,Wenzhou,warm
cn-south-59,Beijing,cold
cn-south-59,Shenzhen,hot
cn-south-59,Xianggang,cold
cn-south-59,Tianjin,cold
cn-south-59,Ningbo,warm
cn-south-59,Hefei,warm
cn-south-59,Qingdao,cold
cn-south-60,Paris,cold
cn-south-60,Shanghai,warm
cn-south-60,Baoding,cold
cn-south-60,Hohhot,cold
cn-south-60,Madrid,cold
cn-south-60,Xiamen,hot
cn-south-60,Zhengzhou,cold
cn-south-60,Fuzhou,hot
cn-south-60,Fuzhou,hot
cn-south-60,Beijing,cold
cn-south-60,Qingdao,cold
cn-south-60,Qingdao,cold
cn-south-60,Wenzhou,warm
cn-south-60,Beijing,cold
cn-south-60,Shenzhen,hot
cn-south-60,Xianggang,cold
cn-south-60,Tianjin,cold
cn-south-60,Ningbo,warm
cn-south-60,Hefei,warm
cn-south-60,Qingdao,cold
cn-south-61,Paris,cold
cn-south-61,Shanghai,warm
cn-south-61,Baoding,cold
cn-south-61,Hohhot,cold
cn-south-61,Madrid,cold
cn-south-61,Xiamen,hot
cn-south-61,Zhengzhou,cold
cn-south-61,Fuzhou,hot
cn-south-61,Fuzhou,hot
cn-south-61,Beijing,cold
cn-south-61,Qingdao,cold
cn-south-61,Qingdao,cold
cn-south-61,Wenzhou,warm
cn-south-61,Beijing,cold
cn-south-61,Shenzhen,hot
cn-south-61,Xianggang,cold
cn-south-61,Tianjin,cold
cn-south-61,Ningbo,warm
cn-south-61,Hefei,warm
cn-south-61,Qingdao,cold
cn-south-62,Paris,cold
cn-south-62,Shanghai,warm
cn-south-62,Baoding,cold
cn-south-62,Hohhot,cold
cn-south-62,Madrid,cold
cn-south-62,Xiamen,hot
cn-south-62,Zhengzhou,cold
cn-south-62,Fuzhou,hot
cn-south-62,Fuzhou,hot
cn-south-62,Beijing,cold
cn-south-62,Qingdao,cold
cn-south-62,Qingdao,cold
cn-south-62,Wenzhou,warm
cn-south-62,Beijing,cold
cn-south-62,Shenzhen,hot
cn-south-62,Xianggang,cold
cn-south-62,Tianjin,cold
cn-south-62,Ningbo,warm
cn-south-62,Hefei,warm
cn-south-62,Qingdao,cold
cn-south-63,Paris,cold
cn-south-63,Shanghai,warm
cn-south-63,Baoding,cold
cn-south-63,Hohhot,cold
cn-south-63,Madrid,cold
cn-south-63,Xiamen,hot
cn-south-63,Zhengzhou,cold
cn-south-63,Fuzhou,hot
cn-south-63,Fuzhou,hot
cn-south-63,Beijing,cold
cn-south-63,Qingdao,cold
cn-south-63,Qingdao,cold
cn-south-63,Wenzhou,warm
cn-south-63,Beijing,cold
cn-south-63,Shenzhen,hot
cn-south-63,Xianggang,cold
cn-south-63,Tianjin,cold
cn-south-63,Ningbo,warm
cn-south-63,Hefei,warm
cn-south-63,Qingdao,cold
cn-south-64,Paris,cold
cn-south-64,Shanghai,warm
cn-south-64,Baoding,cold
cn-south-64,Hohhot,cold
cn-south-64,Madrid,cold
cn-south-64,Xiamen,hot
cn-south-64,Zhengzhou,cold
cn-south-64,Fuzhou,hot
cn-south-64,Fuzhou,hot
cn-south-64,Beijing,cold
cn-south-64,Qingdao,cold
cn-south-64,Qingdao,cold
cn-south-64,Wenzhou,warm
cn-south-64,Beijing,cold
cn-south-64,Shenzhen,hot
cn-south-64,Xianggang,cold
cn-south-64,Tianjin,cold
cn-south-64,Ningbo,warm
cn-south-64,Hefei,warm
cn-south-64,Qingdao,cold
cn-south-65,Paris,cold
cn-south-65,Shanghai,warm
cn-south-65,Baoding,cold
cn-south-65,Hohhot,cold
cn-south-65,Madrid,cold
cn-south-65,Xiamen,hot
cn-south-65,Zhengzhou,cold
cn-south-65,Fuzhou,hot
cn-south-65,Fuzhou,hot
cn-south-65,Beijing,cold
cn-south-65,Qingdao,cold
cn-south-65,Qingdao,cold
cn-south-65,Wenzhou,warm
cn-south-65,Beijing,cold
cn-south-65,Shenzhen,hot
cn-south-65,Xianggang,cold
cn-south-65,Tianjin,cold
cn-south-65,Ningbo,warm
cn-south-65,Hefei,warm
cn-south-65,Qingdao,cold
cn-south-66,Paris,cold
cn-south-66,Shanghai,warm
cn-south-66,Baoding,cold
cn-south-66,Hohhot,cold
cn-south-66,Madrid,cold
cn-south-66,Xiamen,hot
cn-south-66,Zhengzhou,cold
cn-south-66,Fuzhou,hot
cn-south-66,Fuzhou,hot
cn-south-66,Beijing,cold
cn-south-66,Qingdao,cold
cn-south-66,Qingdao,cold
cn-south-66,Wenzhou,warm
cn-south-66,Beijing,cold
cn-south-66,Shenzhen,hot
cn-south-66,Xianggang,cold
cn-south-66,Tianjin,cold
cn-south-66,Ningbo,warm
cn-south-66,Hefei,warm
cn-south-66,Qingdao,cold
cn-south-67,Paris,cold
cn-south-67,Shanghai,warm
cn-south-67,Baoding,cold
cn-south-67,Hohhot,cold
cn-south-67,Madrid,cold
cn-south-67,Xiamen,hot
cn-south-67,Zhengzhou,cold
cn-south-67,Fuzhou,hot
cn-south-67,Fuzhou,hot
cn-south-67,Beijing,cold
cn-south-67,Qingdao,cold
cn-south-67,Qingdao,cold
cn-south-67,Wenzhou,warm
cn-south-67,Beijing,cold
cn-south-67,Shenzhen,hot
cn-south-67,Xianggang,cold
cn-south-67,Tianjin,cold
cn-south-67,Ningbo,warm
cn-south-67,Hefei,warm
cn-south-67,Qingdao,cold
cn-south-68,Paris,cold
cn-south-68,Shanghai,warm
cn-south-68,Baoding,cold
cn-south-68,Hohhot,cold
cn-south-68,Madrid,cold
cn-south-68,Xiamen,hot
cn-south-68,Zhengzhou,cold
cn-south-68,Fuzhou,hot
cn-south-68,Fuzhou,hot
cn-south-68,Beijing,cold
cn-south-68,Qingdao,cold
cn-south-68,Qingdao,cold
cn-south-68,Wenzhou,warm
cn-south-68,Beijing,cold
cn-south-68,Shenzhen,hot
cn-south-68,Xianggang,cold
cn-south-68,Tianjin,cold
cn-south-68,Ningbo,warm
cn-south-68,Hefei,warm
cn-south-68,Qingdao,cold
cn-south-69,Paris,cold
cn-south-69,Shanghai,warm
cn-south-69,Baoding,cold
cn-south-69,Hohhot,cold
cn-south-69,Madrid,cold
cn-south-69,Xiamen,hot
cn-south-69,Zhengzhou,cold
cn-south-69,Fuzhou,hot
cn-south-69,Fuzhou,hot
cn-south-69,Beijing,cold
cn-south-69,Qingdao,cold
cn-south-69,Qingdao,cold
cn-south-69,Wenzhou,warm
cn-south-69,Beijing,cold
cn-south-69,Shenzhen,hot
cn-south-69,Xianggang,cold
cn-south-69,Tianjin,cold
cn-south-69,Ningbo,warm
cn-south-69,Hefei,warm
cn-south-69,Qingdao,cold
cn-south-70,Paris,cold
cn-south-70,Shanghai,warm
cn-south-70,Baoding,cold
cn-south-70,Hohhot,cold
cn-south-70,Madrid,cold
cn-south-70,Xiamen,hot
cn-south-70,Zhengzhou,cold
cn-south-70,Fuzhou,hot
cn-south-70,Fuzhou,hot
cn-south-70,Beijing,cold
cn-south-70,Qingdao,cold
cn-south-70,Qingdao,cold
cn-south-70,Wenzhou,warm
cn-south-70,Beijing,cold
cn-south-70,Shenzhen,hot
cn-south-70,Xianggang,cold
cn-south-70,Tianjin,cold
cn-south-70,Ningbo,warm
cn-south-70,Hefei,warm
cn-south-70,Qingdao,cold
cn-south-71,Paris,cold
cn-south-71,Shanghai,warm
cn-south-71,Baoding,cold
cn-south-71,Hohhot,cold
cn-south-71,Madrid,cold
cn-south-71,Xiamen,hot
cn-south-71,Zhengzhou,cold
cn-south-71,Fuzhou,hot
cn-south-71,Fuzhou,hot
cn-south-71,Beijing,cold
cn-south-71,Qingdao,cold
cn-south-71,Qingdao,cold
cn-south-71,Wenzhou,warm
cn-south-71,Beijing,cold
cn-south-71,Shenzhen,hot
cn-south-71,Xianggang,cold
cn-south-71,Tianjin,cold
cn-south-71,Ningbo,warm
cn-south-71,Hefei,warm
cn-south-71,Qingdao,cold
cn-south-72,Paris,cold
cn-south-72,Shanghai,warm
cn-south-72,Baoding,cold
cn-south-72,Hohhot,cold
cn-south-72,Madrid,cold
cn-south-72,Xiamen,hot
cn-south-72,Zhengzhou,cold
cn-south-72,Fuzhou,hot
cn-south-72,Fuzhou,hot
cn-south-72,Beijing,cold
cn-south-72,Qingdao,cold
cn-south-72,Qingdao,cold
cn-south-72,Wenzhou,warm
cn-south-72,Beijing,cold
cn-south-72,Shenzhen,hot
cn-south-72,Xianggang,cold
cn-south-72,Tianjin,cold
cn-south-72,Ningbo,warm
cn-south-72,Hefei,warm
cn-south-72,Qingdao,cold
cn-south-73,Paris,cold
cn-south-73,Shanghai,warm
cn-south-73,Baoding,cold
cn-south-73,Hohhot,cold
cn-south-73,Madrid,cold
cn-south-73,Xiamen,hot
cn-south-73,Zhengzhou,cold
cn-south-73,Fuzhou,hot
cn-south-73,Fuzhou,hot
cn-south-73,Beijing,cold
cn-south-73,Qingdao,cold
cn-south-73,Qingdao,cold
cn-south-73,Wenzhou,warm
cn-south-73,Beijing,cold
cn-south-73,Shenzhen,hot
cn-south-73,Xianggang,cold
cn-south-73,Tianjin,cold
cn-south-73,Ningbo,warm
cn-south-73,Hefei,warm
cn-south-73,Qingdao,cold
cn-south-74,Paris,cold
cn-south-74,Shanghai,warm
cn-south-74,Baoding,cold
cn-south-74,Hohhot,cold
cn-south-74,Madrid,cold
cn-south-74,Xiamen,hot
cn-south-74,Zhengzhou,cold
cn-south-74,Fuzhou,hot
cn-south-74,Fuzhou,hot
cn-south-74,Beijing,cold
cn-south-74,Qingdao,cold
cn-south-74,Qingdao,cold
cn-south-74,Wenzhou,warm
cn-south-74,Beijing,cold
cn-south-74,Shenzhen,hot
cn-south-74,Xianggang,cold
cn-south-74,Tianjin,cold
cn-south-74,Ningbo,warm
cn-south-74,Hefei,warm
cn-south-74,Qingdao,cold
cn-south-75,Paris,cold
cn-south-75,Shanghai,warm
cn-south-75,Baoding,cold
cn-south-75,Hohhot,cold
cn-south-75,Madrid,cold
cn-south-75,Xiamen,hot
cn-south-75,Zhengzhou,cold
cn-south-75,Fuzhou,hot
cn-south-75,Fuzhou,hot
cn-south-75,Beijing,cold
cn-south-75,Qingdao,cold
cn-south-75,Qingdao,cold
cn-south-75,Wenzhou,warm
cn-south-75,Beijing,cold
cn-south-75,Shenzhen,hot
cn-south-75,Xianggang,cold
cn-south-75,Tianjin,cold
cn-south-75,Ningbo,warm
cn-south-75,Hefei,warm
cn-south-75,Qingdao,cold
cn-south-76,Paris,cold
cn-south-76,Shanghai,warm
cn-south-76,Baoding,cold
cn-south-76,Hohhot,cold
cn-south-76,Madrid,cold
cn-south-76,Xiamen,hot
cn-south-76,Zhengzhou,cold
cn-south-76,Fuzhou,hot
cn-south-76,Fuzhou,hot
cn-south-76,Beijing,cold
cn-south-76,Qingdao,cold
cn-south-76,Qingdao,cold
cn-south-76,Wenzhou,warm
cn-south-76,Beijing,cold
cn-south-76,Shenzhen,hot
cn-south-76,Xianggang,cold
cn-south-76,Tianjin,cold
cn-south-76,Ningbo,warm
cn-south-76,Hefei,warm
cn-south-76,Qingdao,cold
cn-south-77,Paris,cold
cn-south-77,Shanghai,warm
cn-south-77,Baoding,cold
cn-south-77,Hohhot,cold
cn-south-77,Madrid,cold
cn-south-77,Xiamen,hot
cn-south-77,Zhengzhou,cold
cn-south-77,Fuzhou,hot
cn-south-77,Fuzhou,hot
cn-south-77,Beijing,cold
cn-south-77,Qingdao,cold
cn-south-77,Qingdao,cold
cn-south-77,Wenzhou,warm
cn-south-77,Beijing,cold
cn-south-77,Shenzhen,hot
cn-south-77,Xianggang,cold
cn-south-77,Tianjin,cold
cn-south-77,Ningbo,warm
cn-south-77,Hefei,warm
cn-south-77,Qingdao,cold
cn-south-78,Paris,cold
cn-south-78,Shanghai,warm
cn-south-78,Baoding,cold
cn-south-78,Hohhot,cold
cn-south-78,Madrid,cold
cn-south-78,Xiamen,hot
cn-south-78,Zhengzhou,cold
cn-south-78,Fuzhou,hot
cn-south-78,Fuzhou,hot
cn-south-78,Beijing,cold
cn-south-78,Qingdao,cold
cn-south-78,Qingdao,cold
cn-south-78,Wenzhou,warm
cn-south-78,Beijing,cold
cn-south-78,Shenzhen,hot
cn-south-78,Xianggang,cold
cn-south-78,Tianjin,cold
cn-south-78,Ningbo,warm
cn-south-78,Hefei,warm
cn-south-78,Qingdao,cold
cn-south-79,Paris,cold
cn-south-79,Shanghai,warm
cn-south-79,Baoding,cold
cn-south-79,Hohhot,cold
cn-south-79,Madrid,cold
cn-south-79,Xiamen,hot
cn-south-79,Zhengzhou,cold
cn-south-79,Fuzhou,hot
cn-south-79,Fuzhou,hot
cn-south-79,Beijing,cold
cn-south-79,Qingdao,cold
cn-south-79,Qingdao,cold
cn-south-79,Wenzhou,warm
cn-south-79,Beijing,cold
cn-south-79,Shenzhen,hot
cn-south-79,Xianggang,cold
cn-south-79,Tianjin,cold
cn-south-79,Ningbo,warm
cn-south-79,Hefei,warm
cn-south-79,Qingdao,cold
cn-south-80,Paris,cold
cn-south-80,Shanghai,warm
cn-south-80,Baoding,cold
cn-south-80,Hohhot,cold
cn-south-80,Madrid,cold
cn-south-80,Xiamen,hot
cn-south-80,Zhengzhou,cold
cn-south-80,Fuzhou,hot
cn-south-80,Fuzhou,hot
cn-south-80,Beijing,cold
cn-south-80,Qingdao,cold
cn-south-80,Qingdao,cold
cn-south-80,Wenzhou,warm
cn-south-80,Beijing,cold
cn-south-80,Shenzhen,hot
cn-south-80,Xianggang,cold
cn-south-80,Tianjin,cold
cn-south-80,Ningbo,warm
cn-south-80,Hefei,warm
cn-south-80,Qingdao,cold
cn-south-81,Paris,cold
cn-south-81,Shanghai,warm
cn-south-81,Baoding,cold
cn-south-81,Hohhot,cold
cn-south-81,Madrid,cold
cn-south-81,Xiamen,hot
cn-south-81,Zhengzhou,cold
cn-south-81,Fuzhou,hot
cn-south-81,Fuzhou,hot
cn-south-81,Beijing,cold
cn-south-81,Qingdao,cold
cn-south-81,Qingdao,cold
cn-south-81,Wenzhou,warm
cn-south-81,Beijing,cold
cn-south-81,Shenzhen,hot
cn-south-81,Xianggang,cold
cn-south-81,Tianjin,cold
cn-south-81,Ningbo,warm
cn-south-81,Hefei,warm
cn-south-81,Qingdao,cold
cn-south-82,Paris,cold
cn-south-82,Shanghai,warm
cn-south-82,Baoding,cold
cn-south-82,Hohhot,cold
cn-south-82,Madrid,cold
cn-south-82,Xiamen,hot
cn-south-82,Zhengzhou,cold
cn-south-82,Fuzhou,hot
cn-south-82,Fuzhou,hot
cn-south-82,Beijing,cold
cn-south-82,Qingdao,cold
cn-south-82,Qingdao,cold
cn-south-82,Wenzhou,warm
cn-south-82,Beijing,cold
cn-south-82,Shenzhen,hot
cn-south-82,Xianggang,cold
cn-south-82,Tianjin,cold
cn-south-82,Ningbo,warm
cn-south-82,Hefei,warm
cn-south-82,Qingdao,cold
cn-south-83,Paris,cold
cn-south-83,Shanghai,warm
cn-south-83,Baoding,cold
cn-south-83,Hohhot,cold
cn-south-83,Madrid,cold
cn-south-83,Xiamen,hot
cn-south-83,Zhengzhou,cold
cn-south-83,Fuzhou,hot
cn-south-83,Fuzhou,hot
cn-south-83,Beijing,cold
cn-south-83,Qingdao,cold
cn-south-83,Qingdao,cold
cn-south-83,Wenzhou,warm
cn-south-83,Beijing,cold
cn-south-83,Shenzhen,hot
cn-south-83,Xianggang,cold
cn-south-83,Tianjin,cold
cn-south-83,Ningbo,warm
cn-south-83,Hefei,warm
cn-south-83,Qingdao,cold
cn-south-84,Paris,cold
cn-south-84,Shanghai,warm
cn-south-84,Baoding,cold
cn-south-84,Hohhot,cold
cn-south-84,Madrid,cold
cn-south-84,Xiamen,hot
cn-south-84,Zhengzhou,cold
cn-south-84,Fuzhou,hot
cn-south-84,Fuzhou,hot
cn-south-84,Beijing,cold
cn-south-84,Qingdao,cold
cn-south-84,Qingdao,cold
cn-south-84,Wenzhou,warm
cn-south-84,Beijing,cold
cn-south-84,Shenzhen,hot
cn-south-84,Xianggang,cold
cn-south-84,Tianjin,cold
cn-south-84,Ningbo,warm
cn-south-84,Hefei,warm
cn-south-84,Qingdao,cold
cn-south-85,Paris,cold
cn-south-85,Shanghai,warm
cn-south-85,Baoding,cold
cn-south-85,Hohhot,cold
cn-south-85,Madrid,cold
cn-south-85,Xiamen,hot
cn-south-85,Zhengzhou,cold
cn-south-85,Fuzhou,hot
cn-south-85,Fuzhou,hot
cn-south-85,Beijing,cold
cn-south-85,Qingdao,cold
cn-south-85,Qingdao,cold
cn-south-85,Wenzhou,warm
cn-south-85,Beijing,cold
cn-south-85,Shenzhen,hot
cn-south-85,Xianggang,cold
cn-south-85,Tianjin,cold
cn-south-85,Ningbo,warm
cn-south-85,Hefei,warm
cn-south-85,Qingdao,cold
cn-south-86,Paris,cold
cn-south-86,Shanghai,warm
cn-south-86,Baoding,cold
cn-south-86,Hohhot,cold
cn-south-86,Madrid,cold
cn-south-86,Xiamen,hot
cn-south-86,Zhengzhou,cold
cn-south-86,Fuzhou,hot
cn-south-86,Fuzhou,hot
cn-south-86,Beijing,cold
cn-south-86,Qingdao,cold
cn-south-86,Qingdao,cold
cn-south-86,Wenzhou,warm
cn-south-86,Beijing,cold
cn-south-86,Shenzhen,hot
cn-south-86,Xianggang,cold
cn-south-86,Tianjin,cold
cn-south-86,Ningbo,warm
cn-south-86,Hefei,warm
cn-south-86,Qingdao,cold
cn-south-87,Paris,cold
cn-south-87,Shanghai,warm
cn-south-87,Baoding,cold
cn-south-87,Hohhot,cold
cn-south-87,Madrid,cold
cn-south-87,Xiamen,hot
cn-south-87,Zhengzhou,cold
cn-south-87,Fuzhou,hot
cn-south-87,Fuzhou,hot
cn-south-87,Beijing,cold
cn-south-87,Qingdao,cold
cn-south-87,Qingdao,cold
cn-south-87,Wenzhou,warm
cn-south-87,Beijing,cold
cn-south-87,Shenzhen,hot
cn-south-87,Xianggang,cold
cn-south-87,Tianjin,cold
cn-south-87,Ningbo,warm
cn-south-87,Hefei,warm
cn-south-87,Qingdao,cold
cn-south-88,Paris,cold
cn-south-88,Shanghai,warm
cn-south-88,Baoding,cold
cn-south-88,Hohhot,cold
cn-south-88,Madrid,cold
cn-south-88,Xiamen,hot
cn-south-88,Zhengzhou,cold
cn-south-88,Fuzhou,hot
cn-south-88,Fuzhou,hot
cn-south-88,Beijing,cold
cn-south-88,Qingdao,cold
cn-south-88,Qingdao,cold
cn-south-88,Wenzhou,warm
cn-south-88,Beijing,cold
cn-south-88,Shenzhen,hot
cn-south-88,Xianggang,cold
cn-south-88,Tianjin,cold
cn-south-88,Ningbo,warm
cn-south-88,Hefei,warm
cn-south-88,Qingdao,cold
cn-south-89,Paris,cold
cn-south-89,Shanghai,warm
cn-south-89,Baoding,cold
cn-south-89,Hohhot,cold
cn-south-89,Madrid,cold
cn-south-89,Xiamen,hot
cn-south-89,Zhengzhou,cold
cn-south-89,Fuzhou,hot
cn-south-89,Fuzhou,hot
cn-south-89,Beijing,cold
cn-south-89,Qingdao,cold
cn-south-89,Qingdao,cold
cn-south-89,Wenzhou,warm
cn-south-89,Beijing,cold
cn-south-89,Shenzhen,hot
cn-south-89,Xianggang,cold
cn-south-89,Tianjin,cold
cn-south-89,Ningbo,warm
cn-south-89,Hefei,warm
cn-south-89,Qingdao,cold
cn-south-90,Paris,cold
cn-south-90,Shanghai,warm
cn-south-90,Baoding,cold
cn-south-90,Hohhot,cold
cn-south-90,Madrid,cold
cn-south-90,Xiamen,hot
cn-south-90,Zhengzhou,cold
cn-south-90,Fuzhou,hot
cn-south-90,Fuzhou,hot
cn-south-90,Beijing,cold
cn-south-90,Qingdao,cold
cn-south-90,Qingdao,cold
cn-south-90,Wenzhou,warm
cn-south-90,Beijing,cold
cn-south-90,Shenzhen,hot
cn-south-90,Xianggang,cold
cn-south-90,Tianjin,cold
cn-south-90,Ningbo,warm
cn-south-90,Hefei,warm
cn-south-90,Qingdao,cold
cn-south-91,Paris,cold
cn-south-91,Shanghai,warm
cn-south-91,Baoding,cold
cn-south-91,Hohhot,cold
cn-south-91,Madrid,cold
cn-south-91,Xiamen,hot
cn-south-91,Zhengzhou,cold
cn-south-91,Fuzhou,hot
cn-south-91,Fuzhou,hot
cn-south-91,Beijing,cold
cn-south-91,Qingdao,cold
cn-south-91,Qingdao,cold
cn-south-91,Wenzhou,warm
cn-south-91,Beijing,cold
cn-south-91,Shenzhen,hot
cn-south-91,Xianggang,cold
cn-south-91,Tianjin,cold
cn-south-91,Ningbo,warm
cn-south-91,Hefei,warm
cn-south-91,Qingdao,cold
cn-south-92,Paris,cold
cn-south-92,Shanghai,warm
cn-south-92,Baoding,cold
cn-south-92,Hohhot,cold
cn-south-92,Madrid,cold
cn-south-92,Xiamen,hot
cn-south-92,Zhengzhou,cold
cn-south-92,Fuzhou,hot
cn-south-92,Fuzhou,hot
cn-south-92,Beijing,cold
cn-south-92,Qingdao,cold
cn-south-92,Qingdao,cold
cn-south-92,Wenzhou,warm
cn-south-92,Beijing,cold
cn-south-92,Shenzhen,hot
cn-south-92,Xianggang,cold
cn-south-92,Tianjin,cold
cn-south-92,Ningbo,warm
cn-south-92,Hefei,warm
cn-south-92,Qingdao,cold
cn-south-93,Paris,cold
cn-south-93,Shanghai,warm
cn-south-93,Baoding,cold
cn-south-93,Hohhot,cold
cn-south-93,Madrid,cold
cn-south-93,Xiamen,hot
cn-south-93,Zhengzhou,cold
cn-south-93,Fuzhou,hot
cn-south-93,Fuzhou,hot
cn-south-93,Beijing,cold
cn-south-93,Qingdao,cold
cn-south-93,Qingdao,cold
cn-south-93,Wenzhou,warm
cn-south-93,Beijing,cold
cn-south-93,Shenzhen,hot
cn-south-93,Xianggang,cold
cn-south-93,Tianjin,cold
cn-south-93,Ningbo,warm
cn-south-93,Hefei,warm
cn-south-93,Qingdao,cold
cn-south-94,Paris,cold
cn-south-94,Shanghai,warm
cn-south-94,Baoding,cold
cn-south-94,Hohhot,cold
cn-south-94,Madrid,cold
cn-south-94,Xiamen,hot
cn-south-94,Zhengzhou,cold
cn-south-94,Fuzhou,hot
cn-south-94,Fuzhou,hot
cn-south-94,Beijing,cold
cn-south-94,Qingdao,cold
cn-south-94,Qingdao,cold
cn-south-94,Wenzhou,warm
cn-south-94,Beijing,cold
cn-south-94,Shenzhen,hot
cn-south-94,Xianggang,cold
cn-south-94,Tianjin,cold
cn-south-94,Ningbo,warm
cn-south-94,Hefei,warm
cn-south-94,Qingdao,cold
cn-south-95,Paris,cold
cn-south-95,Shanghai,warm
cn-south-95,Baoding,cold
cn-south-95,Hohhot,cold
cn-south-95,Madrid,cold
cn-south-95,Xiamen,hot
cn-south-95,Zhengzhou,cold
cn-south-95,Fuzhou,hot
cn-south-95,Fuzhou,hot
cn-south-95,Beijing,cold
cn-south-95,Qingdao,cold
cn-south-95,Qingdao,cold
cn-south-95,Wenzhou,warm
cn-south-95,Beijing,cold
cn-south-95,Shenzhen,hot
cn-south-95,Xianggang,cold
cn-south-95,Tianjin,cold
cn-south-95,Ningbo,warm
cn-south-95,Hefei,warm
cn-south-95,Qingdao,cold
cn-south-96,Paris,cold
cn-south-96,Shanghai,warm
cn-south-96,Baoding,cold
cn-south-96,Hohhot,cold
cn-south-96,Madrid,cold
cn-south-96,Xiamen,hot
cn-south-96,Zhengzhou,cold
cn-south-96,Fuzhou,hot
cn-south-96,Fuzhou,hot
cn-south-96,Beijing,cold
cn-south-96,Qingdao,cold
cn-south-96,Qingdao,cold
cn-south-96,Wenzhou,warm
cn-south-96,Beijing,cold
cn-south-96,Shenzhen,hot
cn-south-96,Xianggang,cold
cn-south-96,Tianjin,cold
cn-south-96,Ningbo,warm
cn-south-96,Hefei,warm
cn-south-96,Qingdao,cold
cn-south-97,Paris,cold
cn-south-97,Shanghai,warm
cn-south-97,Baoding,cold
cn-south-97,Hohhot,cold
cn-south-97,Madrid,cold
cn-south-97,Xiamen,hot
cn-south-97,Zhengzhou,cold
cn-south-97,Fuzhou,hot
cn-south-97,Fuzhou,hot
cn-south-97,Beijing,cold
cn-south-97,Qingdao,cold
cn-south-97,Qingdao,cold
cn-south-97,Wenzhou,warm
cn-south-97,Beijing,cold
cn-south-97,Shenzhen,hot
cn-south-97,Xianggang,cold
cn-south-97,Tianjin,cold
cn-south-97,Ningbo,warm
cn-south-97,Hefei,warm
cn-south-97,Qingdao,cold
cn-south-98,Paris,cold
cn-south-98,Shanghai,warm
cn-south-98,Baoding,cold
cn-south-98,Hohhot,cold
cn-south-98,Madrid,cold
cn-south-98,Xiamen,hot
cn-south-98,Zhengzhou,cold
cn-south-98,Fuzhou,hot
cn-south-98,Fuzhou,hot
cn-south-98,Beijing,cold
cn-south-98,Qingdao,cold
cn-south-98,Qingdao,cold
cn-south-98,Wenzhou,warm
cn-south-98,Beijing,cold
cn-south-98,Shenzhen,hot
cn-south-98,Xianggang,cold
cn-south-98,Tianjin,cold
cn-south-98,Ningbo,warm
cn-south-98,Hefei,warm
cn-south-98,Qingdao,cold
cn-south-99,Paris,cold
cn-south-99,Shanghai,warm
cn-south-99,Baoding,cold
cn-south-99,Hohhot,cold
cn-south-99,Madrid,cold
cn-south-99,Xiamen,hot
cn-south-99,Zhengzhou,cold
cn-south-99,Fuzhou,hot
cn-south-99,Fuzhou,hot
cn-south-99,Beijing,cold
cn-south-99,Qingdao,cold
cn-south-99,Qingdao,cold
cn-south-99,Wenzhou,warm
cn-south-99,Beijing,cold
cn-south-99,Shenzhen,hot
cn-south-99,Xianggang,cold
cn-south-99,Tianjin,cold
cn-south-99,Ningbo,warm
cn-south-99,Hefei,warm
cn-south-99,Qingdao,cold
cn-east-0,Paris,cold
cn-east-0,Shanghai,hot
cn-east-0,Baoding,warm
cn-east-0,Hohhot,warm
cn-east-0,Madrid,cold
cn-east-0,Xiamen,warm
cn-east-0,Zhengzhou,warm
cn-east-0,Fuzhou,warm
cn-east-0,Fuzhou,warm
cn-east-0,Beijing,warm
cn-east-0,Qingdao,warm
cn-east-0,Qingdao,warm
cn-east-0,Wenzhou,hot
cn-east-0,Beijing,warm
cn-east-0,Shenzhen,warm
cn-east-0,Xianggang,cold
cn-east-0,Tianjin,warm
cn-east-0,Ningbo,hot
cn-east-0,Hefei,hot
cn-east-0,Qingdao,warm
cn-east-1,Paris,cold
cn-east-1,Shanghai,hot
cn-east-1,Baoding,warm
cn-east-1,Hohhot,warm
cn-east-1,Madrid,cold
cn-east-1,Xiamen,warm
cn-east-1,Zhengzhou,warm
cn-east-1,Fuzhou,warm
cn-east-1,Fuzhou,warm
cn-east-1,Beijing,warm
cn-east-1,Qingdao,warm
cn-east-1,Qingdao,warm
cn-east-1,Wenzhou,hot
cn-east-1,Beijing,warm
cn-east-1,Shenzhen,warm
cn-east-1,Xianggang,cold
cn-east-1,Tianjin,warm
cn-east-1,Ningbo,hot
cn-east-1,Hefei,hot
cn-east-1,Qingdao,warm
cn-east-2,Paris,cold
cn-east-2,Shanghai,hot
cn-east-2,Baoding,warm
