Region1,Region2,Delay,Bandwidth
cn-north-25,eu-west-10,61,656
cn-north-25,eu-west-11,29,893
cn-north-25,eu-west-12,100,916
cn-north-25,eu-west-13,52,880
cn-north-25,eu-west-14,43,586
cn-north-25,eu-west-15,10,690
cn-north-25,eu-west-16,30,927
cn-north-25,eu-west-17,20,783
cn-north-25,eu-west-18,22,698
cn-north-25,eu-west-19,47,960
cn-north-25,eu-west-20,31,611
cn-north-25,eu-west-21,85,516
cn-north-25,eu-west-22,74,983
cn-north-25,eu-west-23,55,910
cn-north-25,eu-west-24,54,987
cn-north-25,la-0,59,600
cn-north-25,la-1,91,824
cn-north-25,la-2,27,680
cn-north-25,la-3,56,960
cn-north-25,la-4,25,596
cn-north-25,la-5,86,682
cn-north-25,la-6,37,615
cn-north-25,la-7,87,659
cn-north-25,la-8,23,697
cn-north-25,la-9,18,984
cn-north-25,la-10,63,962
cn-north-25,la-11,41,565
cn-north-25,la-12,63,659
cn-north-25,la-13,48,936
cn-north-25,la-14,93,555
cn-north-25,la-15,68,706
cn-north-25,la-16,27,561
cn-north-25,la-17,76,636
cn-north-25,la-18,97,669
cn-north-25,la-19,29,629
cn-north-25,la-20,79,880
cn-north-25,la-21,63,718
cn-north-25,la-22,11,985
cn-north-25,la-23,99,564
cn-north-25,la-24,77,723
cn-north-26,cn-north-27,46,579
cn-north-26,cn-north-28,83,812
cn-north-26,cn-north-29,16,631
cn-north-26,cn-north-30,34,672
cn-north-26,cn-north-31,44,610
cn-north-26,cn-north-32,32,919
cn-north-26,cn-north-33,94,823
cn-north-26,cn-north-34,34,752
cn-north-26,cn-north-35,33,650
cn-north-26,cn-north-36,45,666
cn-north-26,cn-north-37,51,624
cn-north-26,cn-north-38,63,794
cn-north-26,cn-north-39,84,682
cn-north-26,cn-north-40,18,909
cn-north-26,cn-north-41,16,523
cn-north-26,cn-north-42,71,931
cn-north-26,cn-north-43,52,596
cn-north-26,cn-north-44,27,737
cn-north-26,cn-north-45,41,890
cn-north-26,cn-north-46,38,975
cn-north-26,cn-north-47,82,690
cn-north-26,cn-north-48,78,818
cn-north-26,cn-north-49,69,863
cn-north-26,cn-north-50,97,969
cn-north-26,cn-north-51,35,653
cn-north-26,cn-north-52,57,758
cn-north-26,cn-north-53,92,757
cn-north-26,cn-north-54,74,692
cn-north-26,cn-north-55,94,573
cn-north-26,cn-north-56,84,520
cn-north-26,cn-north-57,68,765
cn-north-26,cn-north-58,82,632
cn-north-26,cn-north-59,12,643
cn-north-26,cn-north-60,81,710
cn-north-26,cn-north-61,11,626
cn-north-26,cn-north-62,95,608
cn-north-26,cn-north-63,81,923
cn-north-26,cn-north-64,95,591
cn-north-26,cn-north-65,60,794
cn-north-26,cn-north-66,34,834
cn-north-26,cn-north-67,99,554
cn-north-26,cn-north-68,68,695
cn-north-26,cn-north-69,81,956
cn-north-26,cn-north-70,43,765
cn-north-26,cn-north-71,94,935
cn-north-26,cn-north-72,93,526
cn-north-26,cn-north-73,87,693
cn-north-26,cn-north-74,53,714
cn-north-26,cn-north-75,34,716
cn-north-26,cn-north-76,48,701
cn-north-26,cn-north-77,89,910
cn-north-26,cn-north-78,34,565
cn-north-26,cn-north-79,34,834
cn-north-26,cn-north-80,97,695
cn-north-26,cn-north-81,17,876
cn-north-26,cn-north-82,75,933
cn-north-26,cn-north-83,58,631
cn-north-26,cn-north-84,17,855
cn-north-26,cn-north-85,85,774
cn-north-26,cn-north-86,43,825
cn-north-26,cn-north-87,58,652
cn-north-26,cn-north-88,66,948
cn-north-26,cn-north-89,12,1000
cn-north-26,cn-north-90,10,710
cn-north-26,cn-north-91,83,680
cn-north-26,cn-north-92,13,805
cn-north-26,cn-north-93,21,623
cn-north-26,cn-north-94,14,946
cn-north-26,cn-north-95,44,527
cn-north-26,cn-north-96,51,960
cn-north-26,cn-north-97,30,619
cn-north-26,cn-north-98,64,942
cn-north-26,cn-north-99,73,639
cn-north-26,cn-south-0,44,855
cn-north-26,cn-south-1,98,547
cn-north-26,cn-south-2,56,796
cn-north-26,cn-south-3,41,700
cn-north-26,cn-south-4,44,911
cn-north-26,cn-south-5,76,809
cn-north-26,cn-south-6,23,852
cn-north-26,cn-south-7,36,823
cn-north-26,cn-south-8,49,656
cn-north-26,cn-south-9,99,759
cn-north-26,cn-south-10,82,500
cn-north-26,cn-south-11,81,830
cn-north-26,cn-south-12,15,520
cn-north-26,cn-south-13,93,946
cn-north-26,cn-south-14,24,822
cn-north-26,cn-south-15,100,880
cn-north-26,cn-south-16,84,576
cn-north-26,cn-south-17,38,645
cn-north-26,cn-south-18,53,938
cn-north-26,cn-south-19,35,614
cn-north-26,cn-south-20,94,987
cn-north-26,cn-south-21,74,835
cn-north-26,cn-south-22,13,554
cn-north-26,cn-south-23,59,546
cn-north-26,cn-south-24,16,672
cn-north-26,cn-south-25,10,927
cn-north-26,cn-south-26,88,921
cn-north-26,cn-south-27,53,683
cn-north-26,cn-south-28,86,526
cn-north-26,cn-south-29,55,810
cn-north-26,cn-south-30,69,713
cn-north-26,cn-south-31,10,936
cn-north-26,cn-south-32,81,648
cn-north-26,cn-south-33,62,763
cn-north-26,cn-south-34,94,589
cn-north-26,cn-south-35,11,928
cn-north-26,cn-south-36,17,756
cn-north-26,cn-south-37,46,595
cn-north-26,cn-south-38,74,833
cn-north-26,cn-south-39,40,939
cn-north-26,cn-south-40,10,987
cn-north-26,cn-south-41,62,864
cn-north-26,cn-south-42,97,894
cn-north-26,cn-south-43,94,941
cn-north-26,cn-south-44,26,668
cn-north-26,cn-south-45,32,843
cn-north-26,cn-south-46,74,820
cn-north-26,cn-south-47,95,704
cn-north-26,cn-south-48,20,654
cn-north-26,cn-south-49,27,951
cn-north-26,cn-south-50,25,743
cn-north-26,cn-south-51,43,575
cn-north-26,cn-south-52,55,943
cn-north-26,cn-south-53,31,956
cn-north-26,cn-south-54,55,733
cn-north-26,cn-south-55,92,955
cn-north-26,cn-south-56,37,810
cn-north-26,cn-south-57,73,641
cn-north-26,cn-south-58,94,675
cn-north-26,cn-south-59,96,965
cn-north-26,cn-south-60,25,916
cn-north-26,cn-south-61,49,871
cn-north-26,cn-south-62,19,612
cn-north-26,cn-south-63,34,639
cn-north-26,cn-south-64,82,900
cn-north-26,cn-south-65,50,639
cn-north-26,cn-south-66,51,649
cn-north-26,cn-south-67,38,582
cn-north-26,cn-south-68,62,712
cn-north-26,cn-south-69,90,959
cn-north-26,cn-south-70,59,769
cn-north-26,cn-south-71,36,549
cn-north-26,cn-south-72,38,848
cn-north-26,cn-south-73,50,799
cn-north-26,cn-south-74,80,643
cn-north-26,cn-south-75,67,928
cn-north-26,cn-south-76,16,767
cn-north-26,cn-south-77,31,538
cn-north-26,cn-south-78,82,967
cn-north-26,cn-south-79,74,559
cn-north-26,cn-south-80,70,599
cn-north-26,cn-south-81,25,893
cn-north-26,cn-south-82,38,762
cn-north-26,cn-south-83,46,825
cn-north-26,cn-south-84,62,656
cn-north-26,cn-south-85,53,985
cn-north-26,cn-south-86,38,518
cn-north-26,cn-south-87,53,542
cn-north-26,cn-south-88,48,904
cn-north-26,cn-south-89,92,862
cn-north-26,cn-south-90,42,624
cn-north-26,cn-south-91,28,739
cn-north-26,cn-south-92,63,841
cn-north-26,cn-south-93,83,800
cn-north-26,cn-south-94,42,620
cn-north-26,cn-south-95,11,770
cn-north-26,cn-south-96,80,924
cn-north-26,cn-south-97,13,523
cn-north-26,cn-south-98,31,956
cn-north-26,cn-south-99,60,760
cn-north-26,cn-east-0,76,934
cn-north-26,cn-east-1,41,604
cn-north-26,cn-east-2,72,569
cn-north-26,cn-east-3,24,964
cn-north-26,cn-east-4,23,598
cn-north-26,cn-east-5,53,587
cn-north-26,cn-east-6,91,842
cn-north-26,cn-east-7,77,664
cn-north-26,cn-east-8,54,520
cn-north-26,cn-east-9,41,867
cn-north-26,cn-east-10,25,763
cn-north-26,cn-east-11,41,719
cn-north-26,cn-east-12,52,837
cn-north-26,cn-east-13,58,808
cn-north-26,cn-east-14,51,661
cn-north-26,cn-east-15,47,963
cn-north-26,cn-east-16,69,761
cn-north-26,cn-east-17,98,672
cn-north-26,cn-east-18,59,897
cn-north-26,cn-east-19,89,613
cn-north-26,cn-east-20,63,963
cn-north-26,cn-east-21,13,544
cn-north-26,cn-east-22,90,699
cn-north-26,cn-east-23,98,983
cn-north-26,cn-east-24,27,677
cn-north-26,cn-east-25,18,741
cn-north-26,cn-east-26,85,921
cn-north-26,cn-east-27,94,507
cn-north-26,cn-east-28,76,965
cn-north-26,cn-east-29,100,979
cn-north-26,cn-east-30,55,697
cn-north-26,cn-east-31,82,595
cn-north-26,cn-east-32,79,798
cn-north-26,cn-east-33,50,978
cn-north-26,cn-east-34,43,503
cn-north-26,cn-east-35,92,809
cn-north-26,cn-east-36,29,958
cn-north-26,cn-east-37,64,860
cn-north-26,cn-east-38,79,708
cn-north-26,cn-east-39,42,627
cn-north-26,cn-east-40,70,641
cn-north-26,cn-east-41,13,921
cn-north-26,cn-east-42,76,803
cn-north-26,cn-east-43,83,887
cn-north-26,cn-east-44,92,691
cn-north-26,cn-east-45,47,951
cn-north-26,cn-east-46,92,883
cn-north-26,cn-east-47,46,986
cn-north-26,cn-east-48,72,857
cn-north-26,cn-east-49,45,768
cn-north-26,cn-east-50,90,970
cn-north-26,cn-east-51,15,734
cn-north-26,cn-east-52,36,787
cn-north-26,cn-east-53,10,897
cn-north-26,cn-east-54,87,782
cn-north-26,cn-east-55,79,587
cn-north-26,cn-east-56,92,532
cn-north-26,cn-east-57,96,953
cn-north-26,cn-east-58,31,986
cn-north-26,cn-east-59,89,931
cn-north-26,cn-east-60,33,671
cn-north-26,cn-east-61,10,606
cn-north-26,cn-east-62,72,949
cn-north-26,cn-east-63,20,627
cn-north-26,cn-east-64,18,836
cn-north-26,cn-east-65,81,831
cn-north-26,cn-east-66,55,779
cn-north-26,cn-east-67,30,909
cn-north-26,cn-east-68,97,787
cn-north-26,cn-east-69,24,632
cn-north-26,cn-east-70,15,787
cn-north-26,cn-east-71,61,872
cn-north-26,cn-east-72,56,938
cn-north-26,cn-east-73,100,771
cn-north-26,cn-east-74,15,859
cn-north-26,cn-east-75,88,601
cn-north-26,cn-east-76,39,980
cn-north-26,cn-east-77,44,923
cn-north-26,cn-east-78,31,708
cn-north-26,cn-east-79,47,978
cn-north-26,cn-east-80,21,603
cn-north-26,cn-east-81,98,704
cn-north-26,cn-east-82,83,643
cn-north-26,cn-east-83,78,962
cn-north-26,cn-east-84,50,923
cn-north-26,cn-east-85,31,957
cn-north-26,cn-east-86,32,804
cn-north-26,cn-east-87,81,701
cn-north-26,cn-east-88,56,500
cn-north-26,cn-east-89,76,666
cn-north-26,cn-east-90,76,944
cn-north-26,cn-east-91,72,810
cn-north-26,cn-east-92,81,900
cn-north-26,cn-east-93,16,765
cn-north-26,cn-east-94,13,775
cn-north-26,cn-east-95,43,758
cn-north-26,cn-east-96,63,965
cn-north-26,cn-east-97,63,842
cn-north-26,cn-east-98,18,778
cn-north-26,cn-east-99,69,885
cn-north-26,cn-southwest-0,47,902
cn-north-26,cn-southwest-1,55,641
cn-north-26,cn-southwest-2,43,543
cn-north-26,cn-southwest-3,71,722
cn-north-26,cn-southwest-4,35,821
cn-north-26,cn-southwest-5,76,659
cn-north-26,cn-southwest-6,97,559
cn-north-26,cn-southwest-7,86,645
cn-north-26,cn-southwest-8,21,948
cn-north-26,cn-southwest-9,23,856
cn-north-26,cn-southwest-10,54,501
cn-north-26,cn-southwest-11,90,875
cn-north-26,cn-southwest-12,35,797
cn-north-26,cn-southwest-13,17,904
cn-north-26,cn-southwest-14,68,701
cn-north-26,cn-southwest-15,24,540
cn-north-26,cn-southwest-16,96,846
cn-north-26,cn-southwest-17,68,926
cn-north-26,cn-southwest-18,94,807
cn-north-26,cn-southwest-19,14,819
cn-north-26,cn-southwest-20,23,665
cn-north-26,cn-southwest-21,50,709
cn-north-26,cn-southwest-22,76,678
cn-north-26,cn-southwest-23,73,831
cn-north-26,cn-southwest-24,36,793
cn-north-26,cn-southwest-25,44,872
cn-north-26,cn-southwest-26,25,727
cn-north-26,cn-southwest-27,67,826
cn-north-26,cn-southwest-28,64,758
cn-north-26,cn-southwest-29,94,593
cn-north-26,cn-southwest-30,32,786
cn-north-26,cn-southwest-31,70,864
cn-north-26,cn-southwest-32,64,1000
cn-north-26,cn-southwest-33,34,809
cn-north-26,cn-southwest-34,34,515
cn-north-26,cn-southwest-35,58,986
cn-north-26,cn-southwest-36,16,826
cn-north-26,cn-southwest-37,38,702
cn-north-26,cn-southwest-38,21,764
cn-north-26,cn-southwest-39,97,653
cn-north-26,cn-southwest-40,63,922
cn-north-26,cn-southwest-41,18,779
cn-north-26,cn-southwest-42,75,654
cn-north-26,cn-southwest-43,81,920
cn-north-26,cn-southwest-44,13,734
cn-north-26,cn-southwest-45,57,993
cn-north-26,cn-southwest-46,75,953
cn-north-26,cn-southwest-47,25,550
cn-north-26,cn-southwest-48,67,991
cn-north-26,cn-southwest-49,21,912
cn-north-26,cn-southwest-50,30,770
cn-north-26,cn-southwest-51,21,997
cn-north-26,cn-southwest-52,40,716
cn-north-26,cn-southwest-53,36,530
cn-north-26,cn-southwest-54,88,878
cn-north-26,cn-southwest-55,10,892
cn-north-26,cn-southwest-56,78,643
cn-north-26,cn-southwest-57,46,597
cn-north-26,cn-southwest-58,85,854
cn-north-26,cn-southwest-59,84,972
cn-north-26,cn-southwest-60,86,824
cn-north-26,cn-southwest-61,99,993
cn-north-26,cn-southwest-62,25,727
cn-north-26,cn-southwest-63,68,615
cn-north-26,cn-southwest-64,24,761
cn-north-26,cn-southwest-65,52,593
cn-north-26,cn-southwest-66,11,660
cn-north-26,cn-southwest-67,31,637
cn-north-26,cn-southwest-68,44,671
cn-north-26,cn-southwest-69,29,704
cn-north-26,cn-southwest-70,71,808
cn-north-26,cn-southwest-71,76,655
cn-north-26,cn-southwest-72,56,529
cn-north-26,cn-southwest-73,71,915
cn-north-26,cn-southwest-74,49,775
cn-north-26,cn-southwest-75,29,707
cn-north-26,cn-southwest-76,75,702
cn-north-26,cn-southwest-77,49,664
cn-north-26,cn-southwest-78,35,758
cn-north-26,cn-southwest-79,91,707
cn-north-26,cn-southwest-80,89,684
cn-north-26,cn-southwest-81,32,791
cn-north-26,cn-southwest-82,99,766
cn-north-26,cn-southwest-83,48,551
cn-north-26,cn-southwest-84,16,605
cn-north-26,cn-southwest-85,67,774
cn-north-26,cn-southwest-86,75,972
cn-north-26,cn-southwest-87,22,718
cn-north-26,cn-southwest-88,78,693
cn-north-26,cn-southwest-89,38,732
cn-north-26,cn-southwest-90,79,917
cn-north-26,cn-southwest-91,52,735
cn-north-26,cn-southwest-92,74,891
cn-north-26,cn-southwest-93,42,745
cn-north-26,cn-southwest-94,59,566
cn-north-26,cn-southwest-95,40,924
cn-north-26,cn-southwest-96,43,547
cn-north-26,cn-southwest-97,52,900
cn-north-26,cn-southwest-98,57,881
cn-north-26,cn-southwest-99,37,754
cn-north-26,ap-southeast-0,76,969
cn-north-26,ap-southeast-1,11,743
cn-north-26,ap-southeast-2,32,843
cn-north-26,ap-southeast-3,69,521
cn-north-26,ap-southeast-4,71,912
cn-north-26,ap-southeast-5,86,761
cn-north-26,ap-southeast-6,48,919
cn-north-26,ap-southeast-7,92,732
cn-north-26,ap-southeast-8,85,553
cn-north-26,ap-southeast-9,59,633
cn-north-26,ap-southeast-10,57,929
cn-north-26,ap-southeast-11,48,554
cn-north-26,ap-southeast-12,77,544
cn-north-26,ap-southeast-13,14,936
cn-north-26,ap-southeast-14,45,738
cn-north-26,ap-southeast-15,24,677
cn-north-26,ap-southeast-16,42,927
cn-north-26,ap-southeast-17,24,735
cn-north-26,ap-southeast-18,70,931
cn-north-26,ap-southeast-19,18,646
cn-north-26,ap-southeast-20,15,662
cn-north-26,ap-southeast-21,39,522
cn-north-26,ap-southeast-22,84,574
cn-north-26,ap-southeast-23,29,555
cn-north-26,ap-southeast-24,86,501
cn-north-26,af-0,42,843
cn-north-26,af-1,17,822
cn-north-26,af-2,18,539
cn-north-26,af-3,86,510
cn-north-26,af-4,32,569
cn-north-26,af-5,63,623
cn-north-26,af-6,35,661
cn-north-26,af-7,86,861
cn-north-26,af-8,30,567
cn-north-26,af-9,84,933
cn-north-26,af-10,46,673
cn-north-26,af-11,71,527
cn-north-26,af-12,57,934
cn-north-26,af-13,75,927
cn-north-26,af-14,34,758
cn-north-26,af-15,17,568
cn-north-26,af-16,20,635
cn-north-26,af-17,32,849
cn-north-26,af-18,47,533
cn-north-26,af-19,37,796
cn-north-26,af-20,72,824
cn-north-26,af-21,81,919
cn-north-26,af-22,86,885
cn-north-26,af-23,86,700
cn-north-26,af-24,24,894
cn-north-26,eu-west-0,64,902
cn-north-26,eu-west-1,81,855
cn-north-26,eu-west-2,29,992
cn-north-26,eu-west-3,74,725
cn-north-26,eu-west-4,63,706
cn-north-26,eu-west-5,60,836
cn-north-26,eu-west-6,52,939
cn-north-26,eu-west-7,50,868
cn-north-26,eu-west-8,21,585
cn-north-26,eu-west-9,31,974
cn-north-26,eu-west-10,67,518
cn-north-26,eu-west-11,81,775
cn-north-26,eu-west-12,28,728
cn-north-26,eu-west-13,49,940
cn-north-26,eu-west-14,51,569
cn-north-26,eu-west-15,22,956
cn-north-26,eu-west-16,17,842
cn-north-26,eu-west-17,70,706
cn-north-26,eu-west-18,57,514
cn-north-26,eu-west-19,92,999
cn-north-26,eu-west-20,79,573
cn-north-26,eu-west-21,94,535
cn-north-26,eu-west-22,87,690
cn-north-26,eu-west-23,22,812
cn-north-26,eu-west-24,78,516
cn-north-26,la-0,21,963
cn-north-26,la-1,41,515
cn-north-26,la-2,16,514
cn-north-26,la-3,83,902
cn-north-26,la-4,75,599
cn-north-26,la-5,60,790
cn-north-26,la-6,15,888
cn-north-26,la-7,14,947
cn-north-26,la-8,72,725
cn-north-26,la-9,26,952
cn-north-26,la-10,65,778
cn-north-26,la-11,34,673
cn-north-26,la-12,31,526
cn-north-26,la-13,11,626
cn-north-26,la-14,63,939
cn-north-26,la-15,85,698
cn-north-26,la-16,60,744
cn-north-26,la-17,36,653
cn-north-26,la-18,85,829
cn-north-26,la-19,46,526
cn-north-26,la-20,76,786
cn-north-26,la-21,34,994
cn-north-26,la-22,87,783
cn-north-26,la-23,68,502
cn-north-26,la-24,40,645
cn-north-27,cn-north-28,35,643
cn-north-27,cn-north-29,97,816
cn-north-27,cn-north-30,89,727
cn-north-27,cn-north-31,40,641
cn-north-27,cn-north-32,100,813
cn-north-27,cn-north-33,55,638
cn-north-27,cn-north-34,67,691
cn-north-27,cn-north-35,91,557
cn-north-27,cn-north-36,68,845
cn-north-27,cn-north-37,33,708
cn-north-27,cn-north-38,14,617
cn-north-27,cn-north-39,39,893
cn-north-27,cn-north-40,13,630
cn-north-27,cn-north-41,89,760
cn-north-27,cn-north-42,40,608
cn-north-27,cn-north-43,21,797
cn-north-27,cn-north-44,37,971
cn-north-27,cn-north-45,45,959
cn-north-27,cn-north-46,18,550
cn-north-27,cn-north-47,95,834
cn-north-27,cn-north-48,56,594
cn-north-27,cn-north-49,49,633
cn-north-27,cn-north-50,26,922
cn-north-27,cn-north-51,80,982
cn-north-27,cn-north-52,57,580
cn-north-27,cn-north-53,87,596
cn-north-27,cn-north-54,20,521
cn-north-27,cn-north-55,28,877
cn-north-27,cn-north-56,48,924
cn-north-27,cn-north-57,41,593
cn-north-27,cn-north-58,28,575
cn-north-27,cn-north-59,44,802
cn-north-27,cn-north-60,56,592
cn-north-27,cn-north-61,91,546
cn-north-27,cn-north-62,56,978
cn-north-27,cn-north-63,48,671
cn-north-27,cn-north-64,67,678
cn-north-27,cn-north-65,32,885
cn-north-27,cn-north-66,33,706
cn-north-27,cn-north-67,79,897
cn-north-27,cn-north-68,36,731
cn-north-27,cn-north-69,61,991
cn-north-27,cn-north-70,32,876
cn-north-27,cn-north-71,81,541
cn-north-27,cn-north-72,32,812
cn-north-27,cn-north-73,76,815
cn-north-27,cn-north-74,59,849
cn-north-27,cn-north-75,33,534
cn-north-27,cn-north-76,93,714
cn-north-27,cn-north-77,94,978
cn-north-27,cn-north-78,50,697
cn-north-27,cn-north-79,89,935
cn-north-27,cn-north-80,28,846
cn-north-27,cn-north-81,29,977
cn-north-27,cn-north-82,74,804
cn-north-27,cn-north-83,87,984
cn-north-27,cn-north-84,51,777
cn-north-27,cn-north-85,10,942
cn-north-27,cn-north-86,69,878
cn-north-27,cn-north-87,58,689
cn-north-27,cn-north-88,92,522
cn-north-27,cn-north-89,97,604
cn-north-27,cn-north-90,47,524
cn-north-27,cn-north-91,73,768
cn-north-27,cn-north-92,10,797
cn-north-27,cn-north-93,63,750
cn-north-27,cn-north-94,32,893
cn-north-27,cn-north-95,55,817
cn-north-27,cn-north-96,82,520
cn-north-27,cn-north-97,17,814
cn-north-27,cn-north-98,13,678
cn-north-27,cn-north-99,43,578
cn-north-27,cn-south-0,72,836
cn-north-27,cn-south-1,13,857
cn-north-27,cn-south-2,98,838
cn-north-27,cn-south-3,25,724
cn-north-27,cn-south-4,28,844
cn-north-27,cn-south-5,75,561
cn-north-27,cn-south-6,61,710
cn-north-27,cn-south-7,18,600
cn-north-27,cn-south-8,36,789
cn-north-27,cn-south-9,72,906
cn-north-27,cn-south-10,91,735
cn-north-27,cn-south-11,46,910
cn-north-27,cn-south-12,81,685
cn-north-27,cn-south-13,86,647
cn-north-27,cn-south-14,40,837
cn-north-27,cn-south-15,30,653
cn-north-27,cn-south-16,47,550
cn-north-27,cn-south-17,38,762
cn-north-27,cn-south-18,54,707
cn-north-27,cn-south-19,25,942
cn-north-27,cn-south-20,98,910
cn-north-27,cn-south-21,87,990
cn-north-27,cn-south-22,53,611
cn-north-27,cn-south-23,80,966
cn-north-27,cn-south-24,34,747
cn-north-27,cn-south-25,80,588
cn-north-27,cn-south-26,64,783
cn-north-27,cn-south-27,13,588
cn-north-27,cn-south-28,11,979
cn-north-27,cn-south-29,88,697
cn-north-27,cn-south-30,36,534
cn-north-27,cn-south-31,37,851
cn-north-27,cn-south-32,64,869
cn-north-27,cn-south-33,35,586
cn-north-27,cn-south-34,51,528
cn-north-27,cn-south-35,99,948
cn-north-27,cn-south-36,53,802
cn-north-27,cn-south-37,25,569
cn-north-27,cn-south-38,79,655
cn-north-27,cn-south-39,29,942
cn-north-27,cn-south-40,85,750
cn-north-27,cn-south-41,63,650
cn-north-27,cn-south-42,50,516
cn-north-27,cn-south-43,58,919
cn-north-27,cn-south-44,71,820
cn-north-27,cn-south-45,34,846
cn-north-27,cn-south-46,57,576
cn-north-27,cn-south-47,92,931
cn-north-27,cn-south-48,90,687
cn-north-27,cn-south-49,51,901
cn-north-27,cn-south-50,43,759
cn-north-27,cn-south-51,55,518
cn-north-27,cn-south-52,39,853
cn-north-27,cn-south-53,85,516
cn-north-27,cn-south-54,59,645
cn-north-27,cn-south-55,49,576
cn-north-27,cn-south-56,17,673
cn-north-27,cn-south-57,20,982
cn-north-27,cn-south-58,93,627
cn-north-27,cn-south-59,70,695
